id,company,post_title,post_date,post_text,tipo,assunto,modelo,post_likes,post_comments,post_video_views,post_hashtags,origin
105,zupinnovation,,2020-06-03,"O show não pode parar, não é mesmo?Nossos encontros semanais vem sendo um sucesso e vamos continuar. 🚀Na próxima quinta-feira, trazemos para você uma verdadeira lenda da comunidade Java, Bruno Souza é renomado internacionalmente por suas contribuições para a comunidade. Entre suas criações estão o TDC (The Developer Circle) e o SouJava a maior comunidade Java do mundo! Prepara a caneta, o caderno e já anota suas dúvidas porque vamos tratar das dificuldades e oportunidades da carreira de desenvolvedor.Garanta agora seu lugar nesse evento exclusivo e gratuito: https://bit.ly/3cpv99a#VempraZupRemoto #ZupOpenTalks #ZupInsights #GoZup'",técnico,entrevista,webinar,82,0,0,"#VempraZupRemoto, #ZupOpenTalks, #ZupInsights, #GoZup'",linkedin
107,zupinnovation,,2020-07-03,"Passando pra te lembrar de colocar o relógio para despertar, que logo mais, 17:05 no palco principal, eu espero você!Venha conhecer nosso produto open source, Beagle! Um framework capaz de atualizar o UI do seu aplicativo via backend. Ou seja, sem depender da App ou Playstore. Na prática: liberdade e agilidade para testar, aprender e construir!👉 Dá tempo de se inscrever: https://bit.ly/2VaXXwi#VempraZupRemoto #GoZup #Beagle #OpenSource #ZupnoTDC #TDCFloripa'",técnico,produto ,evento,13,0,0,"#VempraZupRemoto, #GoZup, #Beagle, #OpenSource, #ZupnoTDC, #TDCFloripa'",linkedin
109,zupinnovation,,2020-06-03,"Você sabe o que é Feature Flag, também conhecida como Feature Toggle?É uma técnica que permite que mudanças de comportamento aconteçam na sua aplicação em tempo real sem a realização de nenhum deploy e teremos uma evolução desse conceito no nosso  próximo produto open source: Charles, que será lançado semana que vem!🚀Fique ligado por aqui para acompanhar tudo em breve.👉Para atiçar sua curiosidade sobre o que vem por aí, leia em um artigo exclusivo, escrito pela Zupper Mônica, sobre as principais vantagens de usar Feature Flag. Só clicar no link: https://bit.ly/3goUgwb👇Nos comentários, você pode marcar aquele seus amigos que ainda não sabem sobre o assunto, que tal?#VempraZupRemoto #BlogdaZup #ZupInsights #GoZup'",técnico,produto ,artigo,99,0,0,"#VempraZupRemoto, #BlogdaZup, #ZupInsights, #GoZup'",linkedin
111,zupinnovation,,2020-06-03,"Nossa agenda de eventos não para e amanhã eu te espero para nossa aula aberta sobre:         DDD e Teoria da Carga Cognitiva.Nesse webinar GRATUITO e EXCLUSIVO com o Alberto Souza, nosso Diretor de tecnologia e educação, você vai entender sobre:- Patterns famosos do DDD- Qual a causa por trás de cada arquivo novo criado?- O que está por trás da análise de complexidade do código?- Generalização- DDD + Teoria da Carga Cognitiva + Aplicações Web modernasGaranta seu lugar agora pelo link: https://bit.ly/2ThjXol#VempraZupRemoto #GoZup #ZupInsights #BlogdaZup'",técnico,design,webinar,47,2,0,"#VempraZupRemoto, #GoZup, #ZupInsights, #BlogdaZup'",linkedin
112,zupinnovation,,2020-06-03,"A internet, essa grande rede mundial de computadores, faz parte da nossa rotina o tempo todo. Quase como a energia elétrica, é difícil imaginar um mundo sem a conexão global que nos acompanha 24h. Mas, afinal, o que é a Internet das Coisas? Já parou para pensar como ela surgiu e como funciona?No artigo de hoje, feito pelo Zupper Ícaro, você vai entender tudo sobre esse tema tão importante.👉Para acessar o artigo completo, clique no link: https://bit.ly/2zXJFri👇Nos comentários, marque aquele amigo que precisa entender tudo sobre IoT.#VempraZupRemoto #BlogdaZup #ZupInsights #GoZup'",técnico,IoT,artigo,75,0,0,"#VempraZupRemoto, #BlogdaZup, #ZupInsights, #GoZup'",linkedin
113,zupinnovation,,2020-06-03,"Estamos atuando junto ao iti Itaú na criação de produtos open-source, na realização de eventos para a comunidade de tech, além do desenvolvimento do próprio aplicativo.Neste encontro, queremos mostrar para a comunidade os principais desafios e exemplos práticos da solução. Vem com a gente?Não perca!👉Garanta já seu lugar clicando no link: https://bit.ly/2Zqqkda#VempraZupRemoto #GoZup #ZupnoHomeOffice #Webinar #Parceria'",técnico,produto ,webinar,96,8,0,"#VempraZupRemoto, #GoZup, #ZupnoHomeOffice, #Webinar, #Parceria'",linkedin
115,zupinnovation,,2020-06-03,"Mal nos recuperamos do Kent Beck e já temos o próximo speaker fera no Zup Open Talks, preparados?Na próxima quinta, 21/05, vamos receber um dos maiores influenciadores sobre IoT do Brasil: Vinicius SengerSenior Developer Advocate na Amazon Web Services (AWS), fundador Globalcode Treinamentos e do The Developers Conference. Nos últimos anos tem se dedicado à Internet das Coisas, Cloud, Serverless e IA realizando diversos projetos, sendo os mais recentes na área de healthcare.A transmissão é pelo Youtube e o tema da palestra é: ""Desenvolvendo soluções em saúde com IoT (Alexa, Robótica e IA)""👉Garanta já seu lugar nesse evento EXCLUSIVO e GRATUITO clicando no link: https://bit.ly/2xgQQtK #VempraZupRemoto #ZupOpenTalks #ZupInsights #GoZup'",técnico,Iot no setor Health,webinar,29,0,0,"#VempraZupRemoto, #ZupOpenTalks, #ZupInsights, #GoZup'",linkedin
118,zupinnovation,,2020-08-02,"Vem aí o programa mais inovador e transformador da nossa história: ZUP BOOTCAMP 🚀Um programa de aceleração, voltado pra você, que está no início da sua carreira em busca de desafios e em busca de uma evolução exponencial em tecnologia. Serão 15 pessoas contratadas para vivenciar cases reais, que topem o desafio de colocar a mão na massa, aprender muito e desenvolver soluções.Bora juntos, viver grandes emoções?👉As inscrições vão até o dia 07/08.Para mais informações: https://bit.ly/ZupBootcamp#VempraZupRemoto #GoZup #OpenAcademy #Bootcamp #SejaTransformador'",técnico,bootcamp,evento próprio,323,48,0,"#VempraZupRemoto, #GoZup, #OpenAcademy, #Bootcamp, #SejaTransformador'",linkedin
120,zupinnovation,,2020-08-02,"Hora de dar play na semana sobre Discovery mais profunda que você já viu! 🚀Todos os dias, às 21h, de hoje até sexta, lançaremos conteúdos inéditos, exclusivos, com os maiores nomes do mercado e da própria Zup. O tema de hoje é: Visão do Négocio — chegou a hora de aprender a tirar as ideias do papel e fazer acontecer. Estaremos ao vivo no chat, te esperando para bater papo, tirar dúvidas e interagirmos juntos.Nos vemos por lá? Para se inscrever, clique no link: https://lnkd.in/gCQAhsU#VempraZupRemoto #GoZup #OpenAcademy #DiscoveryWeek'",técnico,bootcamp,evento próprio,122,5,0,"#VempraZupRemoto, #GoZup, #OpenAcademy, #DiscoveryWeek'",linkedin
126,zupinnovation,,2020-08-02,"""Atuo convidando vidas a assumirem o protagonismo de sua essência, de suas carreiras, para uma jornada de autoconhecimento, desafios de ordem cultural e tecnológicos, além de mudanças de paradigma e mindset. Pode apostar que será assim, juntos, que vamos impactar e mudar o cenário tech do Brasil."" - Fernanda Oliveira, TA.Venha fazer parte da nossa equipe e ser dono de sua carreira e crescimento exponencial. 🚀Confira algumas de nossas vagas:Tech lead (Java): https://bit.ly/Tech-Lead-Desenvolvedor Java (Sênior): https://lnkd.in/eA_m6gXAnalista de teste/QA (automação): https://lnkd.in/eZcExCN#VempraZupRemoto #GoZup #ZupnoHomeOffice #AquitemVaga'",employer branding,vagas,post,185,14,0,"#VempraZupRemoto, #GoZup, #ZupnoHomeOffice, #AquitemVaga'",linkedin
136,zupinnovation,,2020-07-03,"Semana passada fizemos o melhor Arraiá Zup da história da internet. A noite ficou por conta da participação especial do Bruno (sem marrone), fazendo o pessoal cantar, gritar e chorar (por amor, ou falta dele 😂). Teve correio elegante e foram tantas mensagens que esperamos enviar tudo até o Natal. Além de muita alegria, ainda abrimos um concurso do ""mió"" traje junino com direito a prêmio. 😍👉Lembrando que queremos você no próximo happy hour com a gente, estamos com muitas vagas abertas, confira algumas delas e inscreva-se:👉Tech lead (Java): https://bit.ly/Tech-Lead-👉Desenvolvedor Java (Sênior): https://lnkd.in/eA_m6gX#VempraZupRemoto #ZupnoHomeOffice #GoZup #ArraiáZup #AquitemVaga'",employer branding,datas comemorativas,post,191,0,0,"#VempraZupRemoto, #ZupnoHomeOffice, #GoZup, #ArraiáZup, #AquitemVaga'",linkedin
137,zupinnovation,,2020-08-02,"Nosso programa Catalisa, que insere pessoas com deficiência no mercado de trabalho, continua com as inscrições abertas! Se liga nas principais dúvidas que recebemos.Inscreva-se clicando no link ou envie esse post para alguém que precise: https://lnkd.in/eG8CaKp#VempraZupRemoto #GoZup #ProgramaCatalisa #Acessibilidade#pracegover: Imagem de fundo azul marinho, com os textos: Venha aprender Java, Kotlin ou React em Projetos Reais, embaixo programa exclusivo para PCDs e 100% remoto. Serão 3 meses intensos, sendo o 1º mês com Trilhas de conhecimento, Treinamentos e desafios para cada skill: Java e/ou Kotlin, React, Swift (iOS) e Kotlin (Android), o 2º mês, Projeto #AjudaUmZupper, Desenvolveremos uma solução tecnológica para alguma área dentro da Zup. 3 mês: Projeto em Cliente, Início do contato com projetos para clientes da Zup. Participação de ritos: planning, daily, retro...O que acontece depois? A ideia é que ao final do programa, você seja integrado como Desenvolvedor em algum dos nossos projetos. Sendo contratado CLT (caso ainda não tenha sido).Critérios para participar: Exclusivo para PCDs, Ser maior de 18 anos, ter familiariade com programação e estágios ou faculdade serão considerados diferenciais.'",employer branding,inclusão,post,242,10,0,"#VempraZupRemoto, #GoZup, #ProgramaCatalisa, #Acessibilidade#pracegover:, #AjudaUmZupper,",linkedin
139,zupinnovation,,2020-07-03,"Amanhã, é dia de Zup Insights, com um webinar carregado de conteúdo. Venha aprender como fazer testes com mais qualidade, com o Zupper Rafael Quines te mostrando na prática, os benefícios e apresentando alguns frameworks que nos auxiliam nessa tarefa, evitando possíveis bugs e ainda facilitando a manutenção do código.Inscreva-se agora para ter acesso ao conteúdo gratuito e exclusivo: https://bit.ly/38Bdrzw#VempraZupRemoto #GoZup #ZupInsights #Webinar #Youtube #TestesUnitários'",employer branding,frameworks,post,192,9,0,"#VempraZupRemoto, #GoZup, #ZupInsights, #Webinar, #Youtube, #TestesUnitários'",linkedin
149,zupinnovation,,2020-07-03,"Foi mais uma manhã agitada no #TheDevConf Floripa e a parte da tarde promete ainda mais! 😍Em instantes estamos de volta. Vem com a gente, aumentar seus conhecimentos com essa troca gigante de conteúdo. 👉Acompanhe ao vivo: https://bit.ly/2VaXXwi#VempraZupRemoto #GoZup #Beagle #OpenSource #ZupnoTDC #TDCFloripa'",employer branding,eventos,evento,52,2,0,"#TheDevConf, #VempraZupRemoto, #GoZup, #Beagle, #OpenSource, #ZupnoTDC, #TDCFloripa'",linkedin
150,zupinnovation,,2020-07-03,"Já já daremos início ao último dia do #TheDevConf Floripa. Hoje, a trilha Mobile contará com mais de cinco palestras com Zuppers compartilhando muito conteúdo. Te esperamos também no espaço Exposição, onde temos nosso estande, e tiramos dúvidas, falamos sobre carreira, e apresentamos nossos produtos open source. Vem com a gente, que o dia promete: https://bit.ly/2VaXXwi#VempraZupRemoto #GoZup #ZupnoTDC #TDCFloripa'",employer branding,eventos,evento,55,0,0,"#TheDevConf, #VempraZupRemoto, #GoZup, #ZupnoTDC, #TDCFloripa'",linkedin
156,zupinnovation,,2020-07-03,"Já estamos na contagem regressiva para viver 3 dias de muito conteúdo no TDC Floripa online. Novidades não vão faltar: dia 24, no palco principal, tem lançamento do Beagle: framework open source de desenvolvimento cross-platform pautado no paradigma de implementação de um Server-Driver UITambém estaremos presentes nas sessões com nossos Zuppers compartilhando muito conteúdo, de acordo com as trilhas: --Cloud & Microserviços no dia 24/6-DevOps no dia 25/6-Mobile no dia 26/6Fique ligado por aqui, em breve voltamos com mais informações. Já se inscreveu? Vem que ainda dá tempo: https://bit.ly/TDC-Floripa#VempraZupRemoto #GoZup #Beagle #OpenSource #ZupnoTDC #TDCFloripa'",employer branding,eventos,evento,103,4,0,"#VempraZupRemoto, #GoZup, #Beagle, #OpenSource, #ZupnoTDC, #TDCFloripa'",linkedin
0,dextra-digital,,2020-09-30,"Se você quer garantir de fato total integridade das informações, é legal você saber como criptografar e descriptografar uma mensagem utilizando o GPG. Nosso desenvolvedor, Leonardo Stati, escreveu uma matéria para o nosso blog e explicou como funciona na prática.Veja em: https://lnkd.in/gcCz-EG'",técnico,GPG,artigo,43,0,0,,linkedin
1,dextra-digital,,2020-09-26,"Foram 4 dias, 4 trilhas e muuuito conteúdo f***!O DevCamp Live saiu como esperado: um grande sucesso \U0001f929MUITO obrigado a todos que acompanharam e interagiram com a gente!E aí, conta pra gente qual foi o momento mais marcante pra você?'",técnico,DevCamp ,evento próprio,69,0,979,,linkedin
2,dextra-digital,,2020-09-30,"É sobre criar soluções em conjunto. É usar a tecnologia para impactar o mundo. E aí, tem coragem?O evento é aberto para todo mundo!Entre no nosso Discord. Vamos construir juntos. Vamos fazer transformação.'",técnico,chamada para Hackathon,webinar,58,0,0,,linkedin
3,dextra-digital,,2020-09-24,"A espera finalmente chegou ao fim!Hoje, às 16h, damos inicio ao primeiro dia de DevCamp Live com a trilha DevRoots!Serão 4 palestras incríveis com conteúdos atualizados para quem ama linhas de códigos. E aí, tá preparado?Acesse: www.devcamp.com.br'",técnico,DevCamp ,evento próprio,45,0,0,,linkedin
4,dextra-digital,,2020-09-24,"A espera finalmente acabou!Hoje será a grande estreia do DevCamp Live e contamos com a sua presença.A trilha DevRoots tá imperdível! Conteúdos incríveis e atualizados para quem ama linhas de código.É hoje, às 16h, tudo ao vivo!Assista aqui: www.devcamp.com.br'",técnico,DevCamp ,evento próprio,25,0,0,,linkedin
5,dextra-digital,,2020-09-24,O segundo dia de DevCamp Live já tá no ar!Bora?! www.devcamp.com.br',técnico,DevCamp ,evento próprio,27,0,0,,linkedin
6,dextra-digital,,2020-09-26,O último dia de DevCamp Live TÁ NO AR!Vem com a gente que é sucesso: www.devcamp.com.br',técnico,DevCamp ,evento próprio,17,0,0,,linkedin
7,dextra-digital,,2020-09-24,"É palestra pra ninguém por defeito!!Na trilha de Business Performance, teremos debates inspiradores sobre jornadas customizadas, end-to-end. Apresentaremos as diversas interações feitas por meio de tecnologia, ferramentas e squads, que aceleram resultados e geram valor de verdade ao negócio.Confira a programação completa do último dia do DevCamp Live: https://lnkd.in/dURNKYz#DevCampLive'",técnico,DevCamp ,evento próprio,34,1,0,#DevCampLive',linkedin
8,dextra-digital,,2020-09-17,"E você, já se inscreveu para o DevCamp Live? Corre pro nosso site: https://lnkd.in/d4FtSnT'",técnico,DevCamp ,evento próprio,95,1,2492,,linkedin
9,dextra-digital,,2020-09-25,Quem sabe faz ao vivo! E vocês já viram que por aqui é só fera 😉Entra lá que o DevCamp TÁ ON!!www.devcamp.com.br',técnico,DevCamp ,evento próprio,23,0,0,,linkedin
10,dextra-digital,,2020-09-24,"Mais um dia sensacional de DevCamp Live chegou ao fim. A boa notícia é que amanhã tem mais ;)Amanhã, às 16h, tamo junto de novo!! A trilha Além do Código vai vir com tudoAcesse: www.devcamp.com.br'",técnico,DevCamp ,evento próprio,95,1,0,,linkedin
11,dextra-digital,,2020-09-10,The Ritual. A live com a cara do nosso clã. Confira o vídeo!',branding,Rebranding da Marca,post,54,0,777,,linkedin
12,dextra-digital,,2020-09-24,"O DevCamp Live já é um sucesso!O primeiro dia foi cheio de surpresas, informação e inspiração.  Amanhã não vai ser diferente. Às 16h, nos encontramos de novo. A trilha Data Track vai vir com tudo!!Acesse: www.devcamp.com.br'",técnico,DevCamp ,evento próprio,74,1,0,,linkedin
13,dextra-digital,,2020-09-01,A força do clã!',branding,Rebranding da Marca,post,11,0,0,,linkedin
14,dextra-digital,,2020-09-17,"A trilha do terceiro dia de DevCamp Live tá demais!A Além do Código irá trazer assuntos inovadores, de gestão de equipes ou de processos, ferramentas, cases e metodologias. Serão 5 palestrantes incríveis que irão abordar tópicos que vão muito além de apenas linhas de código!Confira os palestrantes: Andrei Tognolo, Marco Dubovski, Eduardo Ximenes Soares, Maycon Leite e Mariana Dorta!Quer conferir a agenda completa? Acesse: https://lnkd.in/dURNKYz#DCLive2020'",negócios,DevCamp ,evento próprio,49,0,0,#DCLive2020',linkedin
15,dextra-digital,,2020-09-01,"O mundo é de quem muda, dos que se arriscam e transformam.Change. Now.'",branding,Rebranding da Marca,post,136,1,3441,,linkedin
16,dextra-digital,,2020-09-10,"A Rede Globo é patrocinadora do DevCamp Live! A empresa tem gente espalhada por todo o país (e mundo!) trabalhando com conteúdo, notícias, negócio, tecnologia e brasilidade de sobra.Que tal a sua empresa também patrocinar o maior evento de tecnologia de São Paulo? Entre em contato e conheça nosso plano de patrocínio!#devcamplive #DCLive2020 #techevent #Tecnologia #Inovação #NegóciosDigitais'",técnico,DevCamp ,evento próprio,67,0,0,"#devcamplive, #DCLive2020, #techevent, #Tecnologia, #Inovação, #NegóciosDigitais'",linkedin
17,dextra-digital,,2020-09-24,"Além de ver palestras incríveis que vão muito Além do Código, participando  do terceiro dia do DevCamp Live você pode concorrer a um Kindle Paperwhite!Agora ficou ainda melhor, né?Então se você ainda não tá inscrito, corre pro nosso site: https://www.devcamp.com.br#DevCampLive'",técnico,DevCamp ,evento próprio,25,0,0,#DevCampLive',linkedin
18,dextra-digital,,2020-09-17,"Em alto e bom som, pra todo mundo ouvir: VAI TER PRÊMIO, SIM! No segundo dia de DevCamp Live, além de assistir palestras épicas, você ainda tem a chance de ganhar um fone de ouvido Hyperx HX-HSCS-BK/NA Cloud Stinger 🎧, além de outros brindes que vão potencializar seu home office!Veja toda a programação do Data Track e inscreva-se: https://lnkd.in/g2JuhD3'",técnico,DevCamp ,evento próprio,32,0,0,,linkedin
19,dextra-digital,,2020-09-10,"Já conferiu a trilha do segundo dia do DevCamp Live? A Data Track é para você que quer ficar por dentro dos assuntos mais importantes de Big Data e Machine Learning, além de conhecer cases e saber como essas tecnologias estão revolucionando as organizações. São +4 palestrantes incríveis para você conhecer e para conferir as palestras que eles irão oferecer, é só acessar a agenda: https://lnkd.in/dURNKYzConfirma os palestrante: Thereza Bukow, Weslley Souza Patrocinio, Everton Gago e Bruna Reginato!Não vai perder né?! Faça agora mesmo a sua inscrição!#DCLive2020'",técnico,DevCamp ,evento próprio,29,0,0,#DCLive2020',linkedin
20,dextra-digital,,2020-09-24,"A espera tá chegando ao fim! Faltam só 5 dias pro grande evento 😱Se você não se inscreveu, corre que ainda dá tempo!!Veja toda a programação e garanta já seu lugar no DevCamp Live: https://lnkd.in/d4FtSnT#DevCampLive'",técnico,DevCamp ,evento próprio,36,1,0,#DevCampLive',linkedin
21,dextra-digital,,2020-09-10,A 4Linux é patrocinadora do DevCamp Live! Atualmente atendem empresas de vários segmentos com suporte e consultoria e são lideres em capacitação em ambiente de software livre no Brasil. Que tal a sua empresa também patrocinar o maior evento de tecnologia de São Paulo? Entre em contato e conheça nosso plano de patrocínio!#devcamplive #DCLive2020 #techevent #Tecnologia #Inovação #NegóciosDigitais',técnico,DevCamp ,evento próprio,35,0,0,"#devcamplive, #DCLive2020, #techevent, #Tecnologia, #Inovação, #NegóciosDigitais'",linkedin
22,dextra-digital,,2020-09-17,"Tem vaga aberta, e não é pouca, não!Estamos com mais de 100 vagas para desenvolvedores aqui na Dextra.Acesse a matéria publicada pela INFOR CHANNEL e conheça um pouquinho mais sobre a Dextra e nossas oportunidades!#Vagas #Desenvolvedor #Dev #VemPraDextra'",employer branding,Vagas,RP,127,6,0,"#Vagas, #Desenvolvedor, #Dev, #VemPraDextra'",linkedin
23,dextra-digital,,2020-09-01,"Já pode sentar, pegar sua xícara de café e se preparar para o DevCamp Live! Nos dias 22 a 25 de setembro, além de +12h de conteúdo com 17 palestrantes, teremos também os comentários do nosso ilustre apresentador Fernando Ultremare - CTO da Dextra, junto a um especialista no assunto da trilha do dia transmitidos ao vivo do nosso estúdio. Isso tudo para transformar a sua experiência com o DevCamp Live a mais rica possível. Mas podem ficar tranquilos, o estoque de álcool em gel já foi comprado, a equipe de apoio equipada com máscaras, e o estúdio está sendo todo planejado para ser seguro e adequado ao momento que estamos passando.'",técnico,DevCamp ,evento próprio,53,0,0,,linkedin
